"KIDSDRIV","PLCYDATE","TRAVTIME","CAR_USE","BLUEBOOK","INITDATE","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_DATE","CLM_FLAG","BIRTH","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","YEARQTR"
1,1994-09-25,40,"Commercial","$5400 ",1988-09-26,6,1,"Pickup","yes","$0 ",0,"No",4,"$6255 ",1995-01-27,"Yes",1960-05-03,"25-40","25-40M",1,12,"","M","No","Yes","Clerical","<High School","$0 ",1,"Highly Urban","1994Q3"
0,1997-01-09,41,"Commercial","$22200 ",1990-12-25,6,3,"Van","no","$0 ",0,"No",3,"$4347 ",1997-05-19,"Yes",1963-07-24,"25-40","25-40M",1,8,"$40339 ","M","No","Yes","Blue Collar","Bachelors","$173090 ",8,"Highly Urban","1997Q1"
0,1994-12-27,59,"Commercial","$25530 ",1987-12-26,7,3,"Panel Truck","yes","$0 ",0,"No",1,"$1204 ",1995-07-02,"Yes",1961-07-24,"25-40","25-40M",1,8,"$97114 ","M","No","Yes","Blue Collar","Bachelors","$0 ",5,"Highly Urban","1994Q4"
0,1995-09-21,30,"Private","$19670 ",1989-09-29,6,3,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1956-01-12,"41-60","41-60M",4,14,"","M","Yes","No","Blue Collar","<High School","$181625 ",8,"Highly Urban","1995Q3"
3,1998-08-21,15,"Commercial","$10410 ",1992-08-16,6,3,"Pickup","yes","$0 ",0,"No",3,"$2349 ",1998-09-01,"Yes",1953-01-12,"41-60","41-60M",0,12,"$54216 ","M","No","No","Professional","Masters","$0 ",19,"Urban","1998Q3"
0,1997-09-14,24,"Commercial","$4600 ",1993-09-28,4,2,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1968-02-23,"25-40","25-40M",4,6,"$32838 ","M","Yes","No","Clerical","<High School","$117101 ",3,"Rural","1997Q3"
0,1999-04-15,63,"Commercial","$19050 ",1995-04-07,4,2,"Van","yes","$0 ",0,"No",3,"$0 ",NA,"No",1954-08-06,"41-60","41-60M",0,11,"$53556 ","M","Yes","No","Blue Collar","<High School","$167505 ",1,"Highly Urban","1999Q2"
0,1999-02-26,63,"Commercial","$21290 ",1986-04-09,13,2,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1954-08-06,"41-60","41-60M",0,11,"$53556 ","M","Yes","No","Blue Collar","<High School","$167505 ",1,"Highly Urban","1999Q1"
0,1997-04-10,27,"Private","$19650 ",1993-04-11,4,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1948-11-24,"41-60","41-60F",0,12,"$107047 ","F","No","No","Manager","Bachelors","$290830 ",14,"Urban","1997Q2"
0,1995-07-20,36,"Private","$5700 ",1995-06-15,1,2,"Pickup","no","$2308 ",1,"No",2,"$7801 ",1995-09-11,"Yes",1957-09-25,"41-60","41-60M",1,10,"$134520 ","M","No","Yes","Lawyer","Masters","$342728 ",12,"Highly Urban","1995Q3"
0,1995-05-26,36,"Commercial","$28840 ",1985-06-17,10,2,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1957-09-25,"41-60","41-60M",1,10,"","M","No","Yes","","Masters","$342728 ",12,"Highly Urban","1995Q2"
0,1996-10-06,34,"Private","$17440 ",1990-10-08,6,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1954-06-17,"41-60","41-60F",2,15,"$77183 ","F","Yes","No","Lawyer","Masters","$262380 ",12,"Urban","1996Q4"
1,1997-11-20,38,"Private","$22780 ",1997-11-20,1,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1960-07-25,"25-40","25-40M",1,14,"$35865 ","M","Yes","No","Professional","High School","$143215 ",1,"Urban","1997Q4"
0,1994-02-09,45,"Commercial","$17390 ",1994-02-09,1,1,"Van","no","$0 ",0,"No",3,"$0 ",NA,"No",1957-10-27,"41-60","41-60M",0,9,"$116863 ","M","Yes","No","","Masters","$335371 ",11,"Urban","1994Q1"
0,1999-01-01,38,"Private","$18540 ",1998-12-14,1,2,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1954-09-06,"41-60","41-60F",0,12,"$107327 ","F","No","No","Professional","Bachelors","$316035 ",9,"Highly Urban","1999Q1"
0,1998-11-18,38,"Private","$24320 ",1998-12-14,1,2,"Sports Car","no","$0 ",0,"No",3,"$0 ",NA,"No",1954-09-06,"41-60","41-60F",0,12,"$107327 ","F","No","No","Professional","Bachelors","$316035 ",9,"Highly Urban","1998Q4"
0,1997-02-03,43,"Commercial","$8110 ",1987-02-21,10,3,"SUV","no","$0 ",0,"No",0,"$2327 ",1997-06-06,"Yes",1953-10-03,"41-60","41-60F",0,0,"","F","No","No","Student","High School","$0 ",8,"Highly Urban","1997Q1"
0,1997-01-27,43,"Commercial","$21280 ",1994-02-19,3,3,"Pickup","no","$9303 ",2,"No",1,"$6093 ",1997-06-19,"Yes",1953-10-03,"41-60","41-60F",0,0,"","F","No","No","Student","High School","$0 ",8,"Highly Urban","1997Q1"
0,1997-08-01,23,"Private","$17810 ",1990-08-03,7,1,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1947-12-27,"41-60","41-60M",0,12,"$70846 ","M","No","No","Doctor","PhD","$0 ",12,"Urban","1997Q3"
0,1997-08-21,13,"Private","$23660 ",1990-09-09,7,2,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-12-04,"41-60","41-60F",0,13,"","F","Yes","No","Doctor","PhD","$550223 ",20,"Highly Urban","1997Q3"
0,1993-09-06,44,"Commercial","$34250 ",1986-09-10,7,2,"Pickup","no","$0 ",0,"No",3,"$0 ",NA,"No",1948-12-05,"41-60","41-60F",0,13,"$175098 ","F","Yes","No","","PhD","$499296 ",4,"Highly Urban","1993Q3"
0,1995-06-05,41,"Private","$6900 ",1989-06-06,6,1,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1945-01-18,"41-60","41-60F",0,7,"$82395 ","F","No","No","Lawyer","Masters","$224691 ",16,"Highly Urban","1995Q2"
0,1995-04-02,5,"Private","$6200 ",1988-04-03,7,1,"Sedan","no","$11068 ",3,"No",2,"$5084 ",1995-09-11,"Yes",1951-12-12,"41-60","41-60F",0,14,"$28750 ","F","No","No","Blue Collar","<High School","",1,"Highly Urban","1995Q2"
0,1996-09-17,22,"Private","$5500 ",1996-09-17,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1959-09-08,"25-40","25-40M",0,11,"$164807 ","M","No","No","Doctor","PhD","$0 ",17,"Urban","1996Q3"
0,1998-10-02,34,"Private","$18970 ",1992-10-03,6,1,"Pickup","no","$1258 ",1,"No",5,"$0 ",NA,"No",1969-12-14,"25-40","25-40F",0,3,"$26911 ","F","No","No","Home Maker","High School","$0 ",NA,"Highly Urban","1998Q4"
0,1994-04-23,43,"Private","$13190 ",1994-04-23,1,1,"Sedan","yes","$2371 ",3,"No",1,"$0 ",NA,"No",1944-10-01,"41-60","41-60M",0,14,"$61908 ","M","Yes","No","Lawyer","Masters","$227345 ",12,"Highly Urban","1994Q2"
1,1995-08-24,20,"Private","$9130 ",1986-08-26,9,1,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1959-11-30,"25-40","25-40F",2,NA,"$40608 ","F","No","Yes","Clerical","High School","$176832 ",6,"Highly Urban","1995Q3"
0,1999-05-09,42,"Private","$12410 ",1999-05-09,1,1,"SUV","no","$0 ",0,"No",0,"$2479 ",1999-05-31,"Yes",1956-08-22,"41-60","41-60F",0,12,"$66101 ","F","Yes","No","Lawyer","Masters","$247991 ",14,"Highly Urban","1999Q2"
0,1996-03-28,24,"Commercial","$25500 ",1992-03-29,4,1,"Sedan","no","$53986 ",3,"Yes",7,"$0 ",NA,"No",1955-04-06,"41-60","41-60F",2,14,"$79557 ","F","Yes","No","Blue Collar","Bachelors","$231560 ",1,"Urban","1996Q1"
0,1997-10-02,41,"Private","$24790 ",1991-09-22,6,3,"SUV","no","$5398 ",3,"No",0,"$0 ",NA,"No",1949-01-18,"41-60","41-60F",0,8,"$91494 ","F","Yes","No","Professional","Masters","$282486 ",NA,"Rural","1997Q4"
0,1997-10-02,41,"Private","$27370 ",1997-09-20,1,3,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1949-01-18,"41-60","41-60F",0,8,"$91494 ","F","Yes","No","Professional","Masters","$282486 ",NA,"Rural","1997Q4"
0,1999-03-27,33,"Private","$16940 ",1999-03-27,1,1,"SUV","no","$0 ",0,"Yes",3,"$0 ",NA,"No",1935-08-03,">60",">60M",0,8,"$90354 ","M","Yes","No","Lawyer","Masters","$280325 ",15,"Highly Urban","1999Q1"
2,1993-07-09,52,"Private","$15420 ",1993-07-09,1,1,"SUV","no","$2448 ",3,"No",8,"$6978 ",1993-10-27,"Yes",1954-02-22,"41-60","41-60F",3,12,"$72738 ","F","No","Yes","Professional","Bachelors","$0 ",1,"Highly Urban","1993Q3"
0,1994-08-04,42,"Private","$6400 ",1988-08-09,6,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-09-29,"41-60","41-60M",0,6,"$8252 ","M","No","No","Student","<High School","$98860 ",6,"Highly Rural","1994Q3"
0,1999-01-12,43,"Private","$26520 ",1992-01-14,7,1,"Sports Car","no","$0 ",0,"No",0,"$3282 ",1999-07-19,"Yes",1969-11-17,"25-40","25-40F",2,12,"$106722 ","F","No","Yes","Manager","Bachelors","$0 ",13,"Urban","1999Q1"
0,1998-05-23,5,"Private","$13000 ",1992-05-24,6,1,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1952-03-03,"41-60","41-60M",0,NA,"$64183 ","M","Yes","No","Professional","Bachelors","$253869 ",7,"Urban","1998Q2"
1,1998-11-27,34,"Commercial","$29550 ",1998-11-27,1,1,"Van","no","$2615 ",2,"No",0,"$0 ",NA,"No",1955-07-06,"41-60","41-60F",3,12,"$69785 ","F","Yes","No","Blue Collar","High School","$242695 ",8,"Urban","1998Q4"
0,1996-06-03,12,"Private","$7180 ",1985-07-18,11,2,"Sports Car","no","$7918 ",1,"No",0,"$0 ",NA,"No",1961-09-07,"25-40","25-40F",0,12,"$14560 ","F","Yes","No","Home Maker","High School","$99549 ",6,"Highly Urban","1996Q2"
0,1996-08-25,12,"Private","$5720 ",1992-07-16,4,2,"Sports Car","no","$15635 ",2,"Yes",0,"$1906 ",1996-09-23,"Yes",1961-09-07,"25-40","25-40F",0,12,"","F","Yes","No","Home Maker","High School","$99549 ",6,"Highly Urban","1996Q3"
0,1995-05-06,47,"Private","$12910 ",1995-05-06,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-09-22,"41-60","41-60F",1,10,"$70103 ","F","No","Yes","Clerical","Bachelors","$0 ",10,"Rural","1995Q2"
0,1998-07-22,40,"Commercial","$23230 ",1992-06-06,6,2,"Panel Truck","yes","$0 ",0,"No",1,"$0 ",NA,"No",1951-07-23,"41-60","41-60M",0,9,"$61509 ","M","Yes","No","","Masters","$195438 ",17,"Highly Urban","1998Q3"
0,1997-04-24,35,"Commercial","$29550 ",1997-06-05,1,2,"Panel Truck","yes","$0 ",0,"No",1,"$0 ",NA,"No",1950-07-23,"41-60","41-60M",0,NA,"$94283 ","M","Yes","No","","Masters","$270384 ",19,"Rural","1997Q2"
0,1995-09-15,40,"Private","$14940 ",1989-08-17,6,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1929-01-19,">60",">60M",0,14,"$78170 ","M","No","No","Manager","PhD","$285826 ",1,"Urban","1995Q3"
0,1996-05-08,49,"Private","$7330 ",1986-05-30,10,2,"SUV","no","$8043 ",2,"No",6,"$0 ",NA,"No",1960-04-14,"25-40","25-40F",0,11,"$107949 ","F","No","No","Professional","Bachelors","$273486 ",11,"Urban","1996Q2"
0,1997-11-24,19,"Commercial","$19980 ",1990-11-26,7,1,"Van","yes","$8054 ",2,"No",0,"$8000 ",1998-02-12,"Yes",1953-07-28,"41-60","41-60M",0,7,"$82149 ","M","No","No","Blue Collar","Bachelors","$0 ",10,"Urban","1997Q4"
1,1998-11-07,58,"Commercial","$14350 ",1982-11-11,16,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1961-02-21,"25-40","25-40F",3,13,"$90487 ","F","No","Yes","Blue Collar","Bachelors","$245441 ",12,"Highly Rural","1998Q4"
0,1996-02-04,40,"Commercial","$18150 ",1996-02-02,1,2,"Van","no","$6544 ",1,"No",3,"$5523 ",1996-05-02,"Yes",1952-09-12,"41-60","41-60M",0,NA,"$21282 ","M","Yes","No","Student","High School","$0 ",NA,"Highly Urban","1996Q1"
0,1993-10-07,5,"Private","$22090 ",1987-10-09,6,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1962-06-18,"25-40","25-40M",0,8,"$32497 ","M","No","No","Professional","High School","$117288 ",1,"Urban","1993Q4"
0,1994-10-19,52,"Commercial","$28390 ",1988-10-20,6,1,"Pickup","no","$7787 ",1,"No",6,"$0 ",NA,"No",1949-03-06,"41-60","41-60F",0,13,"$61302 ","F","Yes","No","Blue Collar","High School","$263318 ",1,"Urban","1994Q4"
0,1993-06-02,31,"Commercial","$31890 ",1993-06-02,1,1,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-01-08,"41-60","41-60M",0,11,"$95091 ","M","Yes","No","Manager","Bachelors","",12,"Urban","1993Q2"
0,1996-10-29,25,"Private","$9980 ",1987-11-01,9,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1960-02-13,"25-40","25-40M",3,9,"$45789 ","M","No","Yes","Manager","Bachelors","$0 ",10,"Urban","1996Q4"
0,1996-07-22,35,"Private","$14050 ",1989-07-24,7,1,"Sedan","yes","$6890 ",3,"No",4,"$1050 ",1997-03-18,"Yes",1964-03-20,"25-40","25-40M",1,6,"$17972 ","M","Yes","No","Clerical","<High School","$109056 ",1,"Highly Urban","1996Q3"
0,1996-12-06,39,"Private","$23100 ",1991-01-22,6,2,"Sedan","yes","$0 ",0,"No",2,"$3491 ",1997-03-13,"Yes",1964-02-20,"25-40","25-40M",2,NA,"$66452 ","M","No","Yes","Manager","Bachelors","$0 ",9,"Urban","1996Q4"
0,1996-12-03,41,"Private","$13880 ",1989-11-15,7,3,"Sedan","yes","$4323 ",2,"No",1,"$0 ",NA,"No",1941-06-17,"41-60","41-60M",0,11,"$220178 ","M","No","No","Doctor","PhD","$561085 ",11,"Highly Urban","1996Q4"
0,1994-12-14,49,"Private","$4860 ",1984-11-11,10,4,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1964-08-27,"25-40","25-40F",0,NA,"$29371 ","F","No","No","Clerical","<High School","$0 ",1,"Highly Urban","1994Q4"
0,1996-12-07,35,"Private","$5100 ",1985-11-11,11,4,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1963-08-28,"25-40","25-40F",0,7,"$36990 ","F","No","No","Clerical","High School","$0 ",1,"Highly Rural","1996Q4"
0,1996-12-07,35,"Commercial","$11140 ",1987-12-10,9,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1962-05-09,"25-40","25-40M",2,10,"$80576 ","M","No","Yes","Clerical","Bachelors","$245635 ",9,"Highly Rural","1996Q4"
0,1995-08-29,31,"Private","$19410 ",1985-08-31,10,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1949-12-17,"41-60","41-60F",0,12,"$16156 ","F","Yes","No","Home Maker","High School","$65017 ",8,"Rural","1995Q3"
0,1994-10-07,52,"Private","$11310 ",1994-10-07,1,1,"Pickup","no","$0 ",0,"Yes",1,"$535 ",1995-07-11,"Yes",1955-11-27,"41-60","41-60M",0,12,"$46915 ","M","No","No","Clerical","High School","$0 ",1,"Urban","1994Q4"
0,1993-10-05,59,"Private","$8110 ",1993-10-05,1,1,"Pickup","yes","$1411 ",1,"No",0,"$0 ",NA,"No",1956-12-10,"41-60","41-60M",0,9,"$110335 ","M","No","No","Lawyer","Masters","$263599 ",15,"Urban","1993Q4"
0,1996-12-19,31,"Private","$9490 ",1986-11-30,10,2,"Pickup","yes","$0 ",0,"Yes",0,"$0 ",NA,"No",1953-09-17,"41-60","41-60M",0,14,"$33899 ","M","Yes","No","Clerical","High School","$158521 ",9,"Urban","1996Q4"
0,1996-01-28,13,"Commercial","$21190 ",1989-01-29,7,1,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1940-05-03,"41-60","41-60F",0,11,"$39763 ","F","Yes","No","Home Maker","Bachelors","$190272 ",10,"Rural","1996Q1"
0,1994-02-20,5,"Commercial","$13310 ",1994-02-20,1,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1965-02-28,"25-40","25-40M",3,16,"$118064 ","M","Yes","No","Blue Collar","Bachelors","$330500 ",11,"Urban","1994Q1"
0,1996-12-06,18,"Private","$12190 ",1982-10-29,14,2,"Pickup","no","$4688 ",2,"No",0,"$0 ",NA,"No",1964-04-22,"25-40","25-40M",2,12,"$71903 ","M","No","Yes","Professional","High School","$261075 ",1,"Urban","1996Q4"
0,1997-04-27,44,"Private","$5800 ",1984-05-16,13,2,"SUV","no","$0 ",0,"No",4,"$0 ",NA,"No",1955-12-29,"41-60","41-60F",0,11,"$106059 ","F","Yes","No","Manager","High School","$267152 ",1,"Urban","1997Q2"
0,1994-06-01,20,"Commercial","$27710 ",1990-05-15,4,2,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-12-29,"41-60","41-60F",0,NA,"$143073 ","F","Yes","No","","PhD","$346667 ",14,"Urban","1994Q2"
0,1995-02-15,52,"Commercial","$27670 ",1989-02-16,6,1,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1947-10-19,"41-60","41-60F",0,12,"$197895 ","F","Yes","No","Blue Collar","Bachelors","$502063 ",11,"Urban","1995Q1"
0,1994-07-09,42,"Private","$17820 ",1994-07-09,1,1,"Sports Car","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1953-03-29,"41-60","41-60F",0,11,"$107677 ","F","No","No","Doctor","PhD","",16,"Urban","1994Q3"
2,1995-03-16,38,"Private","$9910 ",1984-03-18,11,1,"SUV","no","$25706 ",2,"No",0,"$0 ",NA,"No",1955-01-20,"41-60","41-60F",2,0,"","F","Yes","No","Home Maker","Bachelors","$84812 ",7,"Highly Urban","1995Q1"
0,1997-05-17,33,"Commercial","$29210 ",1991-06-02,6,3,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1952-07-06,"41-60","41-60M",0,13,"$45257 ","M","Yes","No","Clerical","Bachelors","$160051 ",NA,"Urban","1997Q2"
0,1996-05-26,34,"Commercial","$30490 ",1996-05-31,1,3,"Panel Truck","yes","$42332 ",4,"Yes",3,"$0 ",NA,"No",1951-07-07,"41-60","41-60M",0,13,"$29626 ","M","Yes","No","Clerical","High School","$168178 ",11,"Highly Urban","1996Q2"
0,1993-06-25,28,"Private","$12600 ",1987-06-27,6,1,"Sedan","no","$0 ",0,"No",2,"$0 ",NA,"No",1953-03-14,"41-60","41-60M",0,10,"","M","No","No","Professional","Bachelors","$195459 ",7,"Urban","1993Q2"
0,1995-04-17,18,"Commercial","$11370 ",1991-05-10,4,2,"Pickup","yes","$7639 ",2,"No",2,"$0 ",NA,"No",1948-06-10,"41-60","41-60M",0,8,"$47706 ","M","Yes","No","Blue Collar","High School","$203426 ",1,"Urban","1995Q2"
0,1999-04-04,20,"Private","$1620 ",1999-04-04,1,1,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1956-03-02,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","High School","$0 ",6,"Highly Rural","1999Q2"
0,1995-04-06,16,"Commercial","$7810 ",1991-04-07,4,1,"SUV","no","$0 ",0,"Yes",2,"$0 ",NA,"No",1944-05-10,"41-60","41-60F",0,12,"$8088 ","F","Yes","No","Student","High School","$0 ",1,"Highly Rural","1995Q2"
0,1998-05-08,23,"Private","$11300 ",1988-05-10,10,1,"Sports Car","no","$2353 ",3,"No",5,"$0 ",NA,"No",1961-07-05,"25-40","25-40F",0,11,"$60026 ","F","No","No","Professional","Bachelors","$0 ",11,"Urban","1998Q2"
0,1993-08-18,43,"Private","$7200 ",1987-08-20,6,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1942-07-13,"41-60","41-60M",0,0,"$0 ","M","Yes","No","Home Maker","Bachelors","$114890 ",17,"Highly Rural","1993Q3"
0,1995-09-02,39,"Commercial","$7000 ",1995-08-24,1,2,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1944-04-27,"41-60","41-60F",0,5,"$132661 ","F","Yes","No","Blue Collar","Bachelors","$410563 ",6,"Urban","1995Q3"
0,1993-07-30,32,"Private","$7200 ",1993-08-24,1,2,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1942-04-28,"41-60","41-60F",0,5,"$123051 ","F","Yes","No","Blue Collar","<High School","$377108 ",1,"Highly Rural","1993Q3"
0,1996-06-25,5,"Private","$12830 ",1996-06-25,1,1,"Sedan","no","$6815 ",1,"No",6,"$0 ",NA,"No",1944-11-27,"41-60","41-60M",0,14,"$59291 ","M","No","No","Blue Collar","<High School","$0 ",1,"Urban","1996Q2"
0,1996-12-23,16,"Private","$5600 ",1992-12-20,4,2,"Pickup","yes","$5735 ",1,"No",8,"$0 ",NA,"No",1958-12-03,"25-40","25-40M",2,14,"$140171 ","M","Yes","No","Manager","High School","$352820 ",6,"Urban","1996Q4"
0,1998-01-03,34,"Private","$20420 ",1990-12-21,7,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1957-12-03,"41-60","41-60M",2,14,"$146370 ","M","Yes","No","Manager","High School","$381878 ",1,"Urban","1998Q1"
0,1997-10-21,15,"Commercial","$21740 ",1997-10-21,1,1,"SUV","no","$975 ",2,"No",6,"$3854 ",1998-04-14,"Yes",1962-01-24,"25-40","25-40F",2,13,"$133335 ","F","No","Yes","Blue Collar","Bachelors","$0 ",13,"Highly Urban","1997Q4"
0,1994-12-02,22,"Commercial","$10680 ",1990-12-03,4,1,"Pickup","yes","$28621 ",1,"Yes",1,"$6835 ",1995-05-06,"Yes",1946-12-05,"41-60","41-60M",0,10,"$25709 ","M","No","No","Clerical","High School","$128190 ",NA,"Urban","1994Q4"
0,1998-02-23,51,"Commercial","$10810 ",1998-02-23,1,1,"Pickup","yes","$0 ",0,"No",2,"$3489 ",1998-05-07,"Yes",1963-06-21,"25-40","25-40M",2,11,"$93067 ","M","No","Yes","Student","Bachelors","$0 ",NA,"Highly Urban","1998Q1"
0,1993-12-17,39,"Private","$28440 ",1989-12-18,4,1,"Sports Car","yes","$0 ",0,"No",1,"$0 ",NA,"No",1934-05-09,">60",">60M",0,15,"$68304 ","M","Yes","No","Doctor","PhD","$253131 ",11,"Urban","1993Q4"
0,1993-10-06,39,"Commercial","$23790 ",1990-10-07,3,1,"Sports Car","no","$4397 ",1,"No",6,"$0 ",NA,"No",1950-10-22,"41-60","41-60F",0,15,"$40599 ","F","Yes","No","Blue Collar","High School","$193571 ",5,"Urban","1993Q4"
0,1994-12-09,19,"Private","$5920 ",1990-12-07,4,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1946-02-02,"41-60","41-60M",0,12,"$44235 ","M","No","No","Doctor","PhD","",17,"Urban","1994Q4"
0,1997-07-18,36,"Private","$10880 ",1987-07-21,10,1,"Pickup","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1952-07-12,"41-60","41-60M",0,11,"$46812 ","M","Yes","No","Lawyer","Masters","$166668 ",16,"Urban","1997Q3"
0,1993-12-25,46,"Commercial","$26630 ",1989-12-26,4,1,"Panel Truck","yes","$11364 ",1,"No",1,"$5399 ",1994-02-19,"Yes",1947-08-14,"41-60","41-60M",0,13,"$63301 ","M","Yes","No","Professional","Bachelors","$213026 ",15,"Highly Urban","1993Q4"
0,1998-12-29,22,"Commercial","$10410 ",1994-12-30,4,1,"Pickup","yes","$0 ",0,"No",7,"$26673 ",1999-10-17,"Yes",1957-05-03,"41-60","41-60M",0,10,"$47114 ","M","No","No","Clerical","Bachelors","$0 ",7,"Urban","1998Q4"
0,1999-02-25,36,"Private","$22630 ",1992-02-27,7,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1960-12-17,"25-40","25-40F",2,12,"$7619 ","F","No","Yes","Student","<High School","$0 ",1,"Highly Rural","1999Q1"
0,1996-05-23,32,"Commercial","$11230 ",1989-06-06,7,2,"Sedan","no","$7607 ",4,"No",2,"$3381 ",1996-09-06,"Yes",1957-03-05,"41-60","41-60M",2,14,"$55328 ","M","No","Yes","Blue Collar","High School","$0 ",10,"Urban","1996Q2"
0,1993-07-29,38,"Private","$11420 ",1993-07-29,1,2,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1943-08-31,"41-60","41-60M",0,15,"$160200 ","M","Yes","No","Professional","Masters","$403584 ",11,"Rural","1993Q3"
1,1996-03-25,37,"Private","$9210 ",1992-03-28,4,2,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1957-06-01,"41-60","41-60F",2,NA,"$35101 ","F","Yes","No","Clerical","Bachelors","$150376 ",16,"Rural","1996Q1"
0,1998-09-20,43,"Private","$20240 ",1994-10-02,4,3,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1953-09-08,"41-60","41-60F",0,8,"$73872 ","F","Yes","No","Lawyer","Masters","$245878 ",16,"Highly Rural","1998Q3"
0,1998-09-27,43,"Private","$25510 ",1994-10-02,4,3,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1953-09-08,"41-60","41-60F",0,8,"$73872 ","F","Yes","No","Lawyer","Masters","$245878 ",16,"Highly Rural","1998Q3"
0,1998-10-08,43,"Private","$17550 ",1988-10-03,10,3,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1953-09-08,"41-60","41-60F",0,8,"$73872 ","F","Yes","No","Lawyer","Masters","$245878 ",16,"Highly Rural","1998Q4"
0,1996-10-29,5,"Private","$17600 ",1996-10-29,1,1,"Sports Car","no","$0 ",0,"No",3,"$0 ",NA,"No",1932-05-20,">60",">60F",0,13,"$94046 ","F","No","No","Doctor","PhD","$0 ",14,"Urban","1996Q4"
0,1999-01-08,83,"Private","$7410 ",1999-01-08,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-03-07,"41-60","41-60F",0,7,"$28123 ","F","Yes","No","Clerical","<High School","$110261 ",8,"Rural","1999Q1"
3,1995-02-22,22,"Commercial","$22720 ",1995-02-22,1,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1954-08-20,"41-60","41-60M",3,14,"$54391 ","M","Yes","No","Clerical","Bachelors","$219806 ",9,"Rural","1995Q1"
0,1997-08-30,41,"Private","$16190 ",1997-08-30,1,1,"Sedan","yes","$0 ",0,"No",2,"$0 ",NA,"No",1946-03-13,"41-60","41-60M",0,13,"$93908 ","M","No","No","Clerical","High School","$0 ",9,"Rural","1997Q3"
0,1996-12-28,25,"Private","$19720 ",1993-01-20,4,2,"SUV","no","$0 ",0,"Yes",3,"$0 ",NA,"No",1962-05-12,"25-40","25-40F",0,11,"$24447 ","F","Yes","No","Lawyer","Masters","$143909 ",13,"Highly Urban","1996Q4"
0,1999-01-07,9,"Private","$7640 ",1993-01-20,6,2,"SUV","no","$3873 ",3,"No",1,"$0 ",NA,"No",1960-05-12,"25-40","25-40F",0,NA,"$102903 ","F","Yes","No","Lawyer","Masters","$233330 ",19,"Urban","1999Q1"
