"Driving_kids","TRAVTIME","COMMERCIAL_VEHICLE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","Past_claim","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","Kids","NEW_IN_JOB","INCOME","SEX_MALE","MARRIED","SINGLE_PARENT","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","URBAN_NOT_RURAL","AGE_YEARS","College_MAX_EDUC","Sedan","Student","Blue_collar","Young_age","Homeowner"
0,57,0,10620,4,1,"SUV",0,0,0,0,2,0,0,"41-60",0,0,14704,0,1,0,"Clerical","<High School",80659,4,0,46,0,0,0,0,0,1
0,54,0,9150,4,2,"Pickup",0,20115,1,1,6,6801,1,"41-60",0,0,19483,1,1,0,"Clerical","High School",81685,3,1,43,0,0,0,0,0,1
0,51,0,12980,6,1,"SUV",0,32996,1,0,1,0,0,"25-40",0,0,78760,0,0,0,"Doctor","PhD",0,8,1,30,1,0,0,0,0,0
0,32,1,16360,1,2,"Van",1,26281,1,1,3,3763,1,"41-60",0,0,64548,1,1,0,"Blue Collar","<High School",251584,1,1,54,0,0,0,1,0,1
0,43,0,9730,5,1,"SUV",0,0,0,0,4,5426,1,"25-40",1,0,61610,0,0,1,"Blue Collar","<High School",0,4,1,34,0,0,0,1,0,0
0,35,1,21200,3,2,"SUV",0,0,0,0,1,0,0,"41-60",0,1,0,0,0,0,"Student","Bachelors",0,11,1,52,1,0,1,0,0,0
0,35,0,27010,1,1,"Sedan",0,4235,1,0,7,0,0,"41-60",0,0,108224,0,0,0,"Lawyer","Masters",0,19,1,46,1,1,0,0,0,0
1,32,1,11770,4,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,65715,0,1,0,"Blue Collar","High School",240441,9,1,33,0,0,0,1,0,1
0,49,1,24600,1,1,"Panel Truck",0,48684,1,1,0,0,0,"41-60",1,1,0,1,0,1,"Student","<High School",0,7,0,40,0,0,1,0,0,0
0,59,1,5400,10,1,"SUV",0,0,0,0,0,0,0,"25-40",0,0,51981,0,0,0,"Blue Collar","High School",0,8,0,37,0,0,0,1,0,0
0,14,0,14230,11,1,"Sedan",1,4461,1,0,3,0,0,"41-60",0,0,67349,1,0,0,"Professional","PhD",0,18,1,59,1,1,0,0,0,0
1,57,0,21680,4,1,"SUV",0,0,0,0,5,0,0,"41-60",1,0,71964,0,1,0,"Home Maker","High School",225292,1,0,37,0,0,0,0,0,1
0,5,1,23160,3,2,"SUV",0,2985,1,0,4,0,0,"25-40",1,0,61610,0,0,1,"Blue Collar","Bachelors",0,12,1,26,1,0,0,1,0,0
0,46,0,15100,7,3,"SUV",0,4430,1,0,5,0,0,"25-40",1,0,71791,0,1,0,"Professional","Bachelors",207232,12,1,32,1,0,0,0,0,1
0,5,0,25300,8,3,"SUV",0,1552,1,0,7,0,0,"25-40",1,0,60049,0,1,0,"Professional","Bachelors",196524,7,1,32,1,0,0,0,0,1
0,27,1,24610,4,1,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,95584,0,0,1,"Blue Collar","Bachelors",265755,9,0,28,1,0,0,1,0,1
1,21,1,25650,11,1,"Panel Truck",1,0,0,0,0,0,0,"25-40",1,0,58154,1,1,0,"Other","Masters",205760,5,1,33,1,0,0,0,0,1
0,33,1,20760,1,1,"Sedan",0,0,0,1,0,5575,1,"41-60",0,0,61610,1,1,0,"Blue Collar","Bachelors",271926,10,1,43,1,1,0,1,0,1
0,41,0,11570,3,1,"Sedan",0,0,0,1,2,0,0,"41-60",0,0,53896,0,0,0,"Manager","High School",221275,3,1,45,0,1,0,0,0,1
0,20,0,49940,7,2,"Sports Car",0,0,0,0,3,0,0,"41-60",0,0,177365,0,1,0,"Lawyer","Masters",154602,14,1,41,1,0,0,0,0,1
0,41,0,20580,1,2,"SUV",0,0,0,1,3,1107,1,"41-60",0,0,51041,0,0,0,"Lawyer","Masters",0,17,1,45,1,0,0,0,0,0
0,43,0,19680,6,2,"Sedan",0,0,0,0,0,1283,1,"41-60",1,0,102765,0,0,1,"Lawyer","Masters",0,17,1,40,1,1,0,0,0,0
0,43,0,18150,1,2,"Sedan",0,5796,1,0,0,5791,1,"41-60",1,0,102765,0,0,1,"Lawyer","Masters",0,17,1,40,1,1,0,0,0,0
0,5,0,6100,1,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,73644,0,1,0,"Home Maker","Bachelors",266128,6,0,40,1,0,0,0,0,1
1,20,0,19370,10,1,"Van",0,5375,1,0,7,0,0,"25-40",1,0,138736,1,0,1,"Manager","Bachelors",0,14,1,39,1,0,0,0,0,0
0,61,1,5800,4,1,"Sedan",0,6935,1,0,5,6690,1,"41-60",1,1,0,0,1,0,"Student","High School",0,1,1,37,0,1,1,0,0,0
0,25,1,16870,9,3,"SUV",0,0,0,0,1,0,0,"41-60",0,0,80183,0,0,0,"Blue Collar","Bachelors",210725,8,1,42,1,0,0,1,0,1
0,39,0,6970,10,3,"SUV",0,0,0,1,0,0,0,"41-60",0,0,80183,0,0,0,"Blue Collar","Bachelors",210725,8,1,44,1,0,0,1,0,1
0,25,0,1500,9,1,"Sedan",1,2619,1,0,2,0,0,"41-60",0,0,102092,1,0,0,"Lawyer","Masters",0,8,1,42,1,1,0,0,0,0
0,35,0,9660,1,1,"Sedan",0,53568,1,0,0,0,0,"41-60",0,0,66067,0,1,0,"Professional","Bachelors",194092,10,1,44,1,1,0,0,0,1
0,10,1,35450,6,2,"SUV",0,764,1,0,0,0,0,"41-60",0,0,69030,0,1,0,"Blue Collar","High School",196452,1,1,45,0,0,0,1,0,1
1,32,1,6040,8,3,"Pickup",1,0,0,0,0,0,0,"25-40",1,0,76634,1,1,0,"Blue Collar","High School",241975,1,0,36,0,0,0,1,0,1
0,37,0,18170,12,1,"Van",1,0,0,0,0,0,0,"25-40",0,0,54475,1,1,0,"Clerical","Bachelors",158491,11,0,36,1,0,0,0,0,1
0,12,0,40260,4,2,"Van",0,0,0,0,0,0,0,"41-60",0,0,185747,0,1,0,"Home Maker","PhD",449553,20,1,47,1,0,0,0,0,1
0,8,0,22100,4,2,"Pickup",0,0,0,0,2,0,0,"41-60",0,1,0,0,1,0,"Home Maker","PhD",154602,1,1,47,1,0,0,0,0,1
0,29,0,65970,1,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,367030,1,1,0,"Doctor","PhD",885282,9,1,47,1,1,0,0,0,1
0,33,1,7900,4,2,"Pickup",1,8882,1,0,1,2143,1,"41-60",0,0,64014,1,1,0,"Blue Collar","<High School",244863,5,1,49,0,0,0,1,0,1
0,33,1,16870,1,2,"Van",1,5542,1,0,1,0,0,"41-60",0,0,64014,1,1,0,"Blue Collar","<High School",244863,5,1,49,0,0,0,1,0,1
0,8,0,11930,10,1,"SUV",0,0,0,0,1,0,0,"41-60",0,0,53323,0,1,0,"Professional","Bachelors",233408,8,1,47,1,0,0,0,0,1
0,58,1,20590,7,1,"Van",1,1327,1,0,3,0,0,"41-60",0,0,132284,1,1,0,"Other","Masters",346399,13,1,42,1,0,0,0,0,1
0,25,1,4600,1,1,"Pickup",1,6070,1,0,5,6804,1,"25-40",1,1,0,1,1,0,"Student","Bachelors",0,7,1,31,1,0,1,0,0,0
0,41,0,9330,7,1,"SUV",0,7037,1,0,5,0,0,"41-60",1,0,37282,0,0,1,"Professional","Bachelors",0,14,1,37,1,0,0,0,0,0
0,70,1,18210,11,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,49856,1,1,0,"Manager","Masters",221500,10,1,54,1,0,0,0,0,1
0,23,0,25140,4,1,"SUV",0,0,0,1,0,0,0,"41-60",0,0,63084,0,1,0,"Professional","High School",221121,1,1,45,0,0,0,0,0,1
1,33,1,29590,10,1,"Panel Truck",1,0,0,0,0,0,0,"41-60",1,0,81287,1,1,0,"Professional","Bachelors",234505,7,1,40,1,0,0,0,0,1
0,12,0,18040,13,1,"Pickup",0,0,0,0,0,0,0,"25-40",0,0,78197,0,1,0,"Manager","Masters",229920,12,1,25,1,0,0,0,0,1
0,22,1,17630,6,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,63107,1,1,0,"Blue Collar","High School",166342,10,1,37,0,1,0,1,0,1
0,32,1,7300,10,1,"Pickup",1,6334,1,0,4,0,0,"41-60",0,0,65131,1,1,0,"Other","Masters",236533,21,1,58,1,0,0,0,0,1
0,35,0,11350,10,1,"Pickup",0,0,0,0,2,0,0,"41-60",0,0,26353,1,1,0,"Professional","Bachelors",128701,9,1,46,1,0,0,0,0,1
0,12,0,19840,3,3,"SUV",0,0,0,0,0,0,0,"41-60",0,0,107375,0,1,0,"Professional","Bachelors",332673,8,1,48,1,0,0,0,0,1
0,12,1,25470,4,3,"Pickup",0,0,0,0,1,0,0,"41-60",0,0,107375,0,1,0,"Professional","Bachelors",332673,8,1,48,1,0,0,0,0,1
0,12,0,18390,7,3,"Sedan",0,0,0,0,1,0,0,"41-60",0,0,107375,0,1,0,"Professional","Bachelors",332673,8,1,48,1,1,0,0,0,1
1,5,1,17510,10,3,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,64990,0,1,0,"Professional","High School",197575,7,1,38,0,0,0,0,0,1
1,53,0,12080,6,3,"Sedan",0,0,0,0,0,1155,1,"25-40",1,0,65759,0,1,0,"Professional","High School",236449,1,1,38,0,1,0,0,0,1
0,19,1,5610,1,2,"Pickup",1,0,0,0,0,0,0,"41-60",1,0,50,1,1,0,"Student","Bachelors",60765,14,0,35,1,0,1,0,0,1
0,29,1,27820,6,1,"Panel Truck",1,19852,1,0,0,0,0,"25-40",0,0,88497,1,1,0,"Other","Masters",295232,21,1,34,1,0,0,0,0,1
0,31,0,6200,1,1,"SUV",0,0,0,0,0,4933,1,"41-60",0,0,65802,0,1,0,"Blue Collar","High School",262566,1,1,46,0,0,0,1,0,1
0,59,0,35520,4,1,"Sports Car",0,4657,1,0,6,5160,1,"41-60",0,0,180074,0,1,0,"Doctor","PhD",442649,1,1,46,1,0,0,0,0,1
0,25,0,17840,14,1,"SUV",0,0,0,0,4,0,0,"41-60",0,0,120386,0,1,0,"Manager","High School",280919,8,1,38,0,0,0,0,0,1
0,31,0,10930,11,1,"SUV",0,0,0,0,0,0,0,"41-60",0,1,0,0,1,0,"Student","Bachelors",0,16,0,46,1,0,1,0,0,0
0,33,0,5750,4,1,"Sports Car",0,3226,1,0,4,0,0,"25-40",1,0,40205,0,0,1,"Clerical","High School",0,9,0,31,0,0,0,0,0,0
0,11,1,12370,1,1,"Sedan",0,51188,1,1,4,0,0,"41-60",0,0,59743,1,1,0,"Blue Collar","Bachelors",239955,10,1,49,1,1,0,1,0,1
0,23,0,16400,4,2,"Van",0,0,0,0,1,6872,1,"25-40",0,0,55076,1,1,0,"Clerical","High School",245993,1,1,36,0,0,0,0,0,1
0,25,1,20720,4,1,"SUV",0,46442,1,1,5,0,0,"41-60",0,0,57095,0,0,0,"Blue Collar","High School",0,12,0,38,0,0,0,1,0,0
0,21,0,17430,3,2,"Sedan",0,0,0,0,1,0,0,"41-60",0,0,125575,0,1,0,"Manager","Bachelors",308112,13,1,38,1,1,0,0,0,1
0,67,0,34610,1,2,"Sedan",0,0,0,0,1,4155,1,"41-60",0,0,116767,0,1,0,"Manager","Bachelors",275218,8,1,46,1,1,0,0,0,1
0,26,1,12100,8,1,"Pickup",1,1402,1,0,6,0,0,"41-60",1,0,57973,1,0,1,"Professional","Masters",231145,15,1,48,1,0,0,0,0,1
0,53,0,15780,9,1,"Sedan",0,8386,1,0,4,0,0,"41-60",0,0,47625,1,1,0,"Blue Collar","<High School",161743,6,1,52,0,1,0,1,0,1
0,54,1,6800,6,2,"Pickup",0,6523,1,0,4,2439,1,"41-60",0,0,27045,1,1,0,"Clerical","Bachelors",161922,7,1,53,1,0,0,0,0,1
0,40,1,5500,17,2,"SUV",0,0,0,1,5,4622,1,"25-40",0,1,0,0,0,0,"Student","High School",0,13,1,36,0,0,1,0,0,0
0,30,0,8050,1,1,"SUV",0,9231,1,0,0,2011,1,"41-60",0,0,7452,0,0,0,"Student","High School",0,1,1,56,0,0,1,0,0,0
0,44,0,7010,1,1,"Sports Car",0,0,0,0,0,0,0,"25-40",0,0,16149,0,0,0,"Clerical","High School",0,6,0,39,0,0,0,0,0,0
1,32,0,23420,8,3,"Sports Car",0,5115,1,0,0,0,0,"25-40",1,0,48738,0,1,0,"Clerical","Bachelors",214103,1,0,36,1,0,0,0,0,1
1,26,0,31350,4,2,"Van",0,1435,1,1,1,7756,1,"41-60",1,0,75556,0,1,0,"Professional","Masters",269688,8,1,43,1,0,0,0,0,1
0,68,0,5760,7,1,"Sedan",1,3409,1,0,10,3225,1,"16-24",1,0,20646,1,0,1,"Clerical","Bachelors",0,10,1,20,1,1,0,0,1,0
0,15,1,9750,17,1,"SUV",0,6691,1,0,6,2474,1,"25-40",1,0,50522,0,0,1,"Blue Collar","Bachelors",0,9,1,28,1,0,0,1,0,0
0,49,0,15450,1,2,"Sedan",0,0,0,0,3,0,0,"41-60",0,0,29079,1,1,0,"Clerical","<High School",173696,8,0,38,0,1,0,0,0,1
0,45,1,14460,6,2,"SUV",0,15697,1,1,0,17628,1,"41-60",1,0,82633,0,0,1,"Blue Collar","Bachelors",0,10,1,45,1,0,0,1,0,0
0,41,0,1730,1,1,"Sedan",1,0,0,1,1,0,0,"25-40",1,0,2270,1,1,0,"Student","<High School",154602,8,1,32,0,1,1,0,0,1
1,22,0,15770,1,1,"Sedan",1,8174,1,0,2,615,1,"25-40",1,0,41424,1,0,1,"Manager","Bachelors",0,15,1,34,1,1,0,0,0,0
0,37,0,34840,10,2,"Sedan",1,0,0,1,0,0,0,"41-60",0,0,98890,1,1,0,"Lawyer","Masters",288461,17,1,45,1,1,0,0,0,1
0,18,0,41180,1,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,176037,0,1,0,"Lawyer","Masters",496550,16,1,50,1,1,0,0,0,1
0,17,0,24760,10,1,"Sedan",1,6813,1,0,0,0,0,"41-60",0,0,66972,1,0,0,"Professional","High School",0,8,1,45,0,1,0,0,0,0
0,5,0,7570,7,1,"Pickup",1,0,0,0,3,0,0,"25-40",1,0,20676,1,1,0,"Clerical","<High School",161481,4,1,39,0,0,0,0,0,1
1,52,0,7340,7,1,"SUV",0,0,0,0,0,773,1,"25-40",1,0,61610,0,1,0,"Clerical","<High School",113408,1,1,33,0,0,0,0,0,1
0,33,0,7440,4,2,"Sports Car",0,30099,1,1,6,5186,1,"25-40",1,0,22401,0,0,1,"Blue Collar","<High School",0,4,1,34,0,0,0,1,0,0
0,35,0,31280,1,1,"Pickup",0,0,0,1,1,0,0,"41-60",0,0,81022,0,1,0,"Professional","High School",259579,9,1,52,0,0,0,0,0,1
0,34,0,5480,18,1,"Sedan",1,6350,1,0,5,5963,1,"25-40",0,0,14195,1,0,0,"Clerical","<High School",122416,1,1,31,0,1,0,0,0,1
1,28,0,7770,6,1,"Sports Car",0,28476,1,1,5,59,1,"25-40",1,0,22705,0,1,0,"Clerical","<High School",138803,8,1,35,0,0,0,0,0,1
0,18,0,4600,9,2,"Pickup",1,6542,1,0,3,0,0,"25-40",1,1,0,1,1,0,"Student","<High School",0,1,1,26,0,0,1,0,0,0
0,26,0,11740,1,1,"Pickup",0,0,0,0,1,0,0,"41-60",1,0,61610,1,1,0,"Doctor","PhD",448442,20,1,36,1,0,0,0,0,1
0,36,0,7550,6,3,"SUV",0,0,0,1,0,1499,1,"25-40",0,0,61610,0,1,0,"Clerical","High School",143167,1,1,32,0,0,0,0,0,1
0,31,0,3030,1,3,"Sports Car",0,0,0,0,0,2091,1,"25-40",0,0,15252,0,1,0,"Clerical","<High School",146062,1,1,32,0,0,0,0,0,1
0,30,0,7960,4,1,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,33551,1,0,1,"Clerical","High School",154602,7,0,31,0,0,0,0,0,1
0,39,1,16730,14,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,102262,1,0,0,"Blue Collar","High School",0,8,0,47,0,0,0,1,0,0
0,33,0,18660,7,1,"Sedan",0,0,0,0,1,0,0,"41-60",0,0,112819,1,0,0,"Professional","Masters",345297,20,1,51,1,1,0,0,0,1
0,59,1,10350,14,1,"Sedan",1,1507,1,0,0,0,0,"41-60",0,0,24590,1,1,0,"Blue Collar","High School",166773,8,1,49,0,1,0,1,0,1
0,28,0,35620,1,4,"SUV",0,0,0,0,0,0,0,"41-60",0,0,13692,0,1,0,"Home Maker","High School",134847,9,1,52,0,0,0,0,0,1
0,61,1,6500,9,3,"Sports Car",0,43963,1,1,0,4477,1,"41-60",0,0,42226,0,1,0,"Blue Collar","High School",211402,1,1,46,0,0,0,1,0,1
0,38,1,4900,1,4,"Pickup",0,0,0,0,0,2635,1,"25-40",1,0,42025,1,1,0,"Blue Collar","High School",138760,9,1,32,0,0,0,1,0,1
0,40,0,23270,6,4,"Sedan",1,2015,1,0,7,2745,1,"25-40",1,0,18127,1,1,0,"Blue Collar","<High School",129798,4,1,32,0,1,0,1,0,1
0,34,1,14350,1,1,"Sedan",1,0,0,0,1,0,0,"41-60",1,0,69483,1,1,0,"Blue Collar","Bachelors",255868,12,0,54,1,1,0,1,0,1
0,5,0,4190,9,1,"Sedan",1,4870,1,0,4,0,0,"41-60",0,1,0,1,1,0,"Student","High School",88927,8,1,44,0,1,1,0,0,1
0,36,1,10470,1,2,"Pickup",1,0,0,0,0,0,0,"41-60",0,0,52088,1,1,0,"Blue Collar","High School",154602,1,1,49,0,0,0,1,0,1
0,41,0,20550,3,1,"Sports Car",0,0,0,0,3,0,0,"41-60",0,0,31498,0,1,0,"Clerical","High School",145207,5,0,51,0,0,0,0,0,1
0,18,0,4290,10,2,"Sports Car",0,0,0,0,0,0,0,"25-40",1,0,27939,0,0,1,"Clerical","High School",0,6,0,32,0,0,0,0,0,0
0,32,1,43530,1,1,"Panel Truck",0,0,0,0,2,0,0,"41-60",0,0,179483,0,1,0,"Other","PhD",496761,19,1,49,1,0,0,0,0,1
0,27,1,6750,7,1,"Pickup",1,582,1,0,3,2940,1,"25-40",1,0,52466,1,1,0,"Clerical","Bachelors",187881,10,1,32,1,0,0,0,0,1
0,52,0,9780,13,2,"Sedan",1,9818,1,0,3,4255,1,"41-60",0,0,22796,1,1,0,"Lawyer","Masters",140908,17,1,57,1,1,0,0,0,1
0,52,0,6430,1,1,"SUV",0,8376,1,0,6,3027,1,"41-60",0,1,0,0,1,0,"Home Maker","Bachelors",52929,12,1,46,1,0,0,0,0,1
0,31,1,14650,13,1,"Sedan",1,575,1,0,4,7961,1,"41-60",0,0,80479,1,0,0,"Blue Collar","Bachelors",0,14,1,46,1,1,0,1,0,0
0,33,0,17760,4,3,"SUV",1,0,0,1,0,2464,1,">60",0,0,45368,1,1,0,"Professional","Bachelors",190399,13,1,62,1,0,0,0,0,1
0,33,0,20410,4,3,"Sedan",1,7445,1,0,5,0,0,">60",0,0,45368,1,1,0,"Professional","Bachelors",190399,13,1,62,1,1,0,0,0,1
0,22,0,15680,4,1,"Sedan",1,0,0,0,1,0,0,"25-40",1,0,61610,1,0,1,"Professional","Masters",0,11,1,31,1,1,0,0,0,0
0,41,0,7580,4,4,"SUV",0,0,0,0,2,0,0,"41-60",1,0,128654,1,1,0,"Lawyer","Masters",378761,14,1,39,1,0,0,0,0,1
0,33,1,22250,6,4,"Van",0,3099,1,0,0,0,0,"41-60",0,0,58414,0,1,0,"Professional","Bachelors",211733,1,1,43,1,0,0,0,0,1
0,37,0,12060,10,4,"SUV",0,0,0,0,0,0,0,"41-60",0,0,58414,0,1,0,"Professional","Bachelors",211733,1,1,42,1,0,0,0,0,1
0,5,0,6300,4,1,"SUV",0,5933,1,0,0,0,0,"41-60",0,0,114869,0,0,0,"Lawyer","Masters",300454,15,1,43,1,0,0,0,0,1
0,22,0,14380,6,2,"SUV",0,0,0,1,0,0,0,"41-60",0,0,47174,0,1,0,"Professional","Bachelors",223083,9,1,46,1,0,0,0,0,1
0,35,0,7140,6,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,56388,1,1,0,"Blue Collar","High School",204486,1,1,42,0,1,0,1,0,1
0,24,0,8000,1,1,"Sports Car",0,37129,1,1,0,1758,1,">60",0,1,0,0,1,0,"Home Maker","High School",94474,6,1,61,0,0,0,0,0,1
0,56,1,10880,10,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,59828,0,0,1,"Blue Collar","Bachelors",0,13,1,29,1,0,0,1,0,0
0,31,1,21860,10,1,"SUV",0,0,0,0,0,41063,1,"25-40",0,0,52471,0,0,0,"Blue Collar","High School",153087,6,1,38,0,0,0,1,0,1
1,32,0,14350,1,2,"Sedan",0,13752,1,0,5,0,0,"41-60",1,0,6162,0,1,0,"Home Maker","High School",50223,7,1,41,0,1,0,0,0,1
1,25,0,6420,1,2,"SUV",0,12003,1,0,0,1348,1,"41-60",1,0,6038,0,1,0,"Home Maker","High School",74078,1,1,43,0,0,0,0,0,1
0,38,1,12250,4,2,"Sedan",1,0,0,0,6,0,0,"25-40",1,0,27581,1,0,1,"Blue Collar","<High School",0,5,0,29,0,1,0,1,0,0
0,34,0,4900,4,2,"Pickup",1,0,0,0,0,1206,1,"25-40",1,0,48793,1,0,1,"Blue Collar","High School",0,6,0,37,0,0,0,1,0,0
0,57,0,1500,4,1,"SUV",0,0,0,0,2,0,0,"25-40",1,1,0,0,1,0,"Home Maker","High School",0,1,0,38,0,0,0,0,0,0
1,41,0,26320,9,3,"Sedan",0,25804,1,0,0,0,0,"41-60",1,0,57170,0,1,0,"Blue Collar","<High School",198402,1,1,38,0,1,0,1,0,1
1,41,0,11520,1,3,"SUV",0,0,0,0,3,0,0,"41-60",1,0,57170,0,1,0,"Blue Collar","<High School",198402,1,1,37,0,0,0,1,0,1
0,5,0,27620,9,1,"Sedan",0,0,0,0,1,0,0,"25-40",1,0,98311,0,0,1,"Manager","Bachelors",0,13,1,32,1,1,0,0,0,0
0,33,0,14330,6,1,"Sedan",1,5896,1,0,3,0,0,"25-40",1,0,52714,1,1,0,"Clerical","High School",159142,7,1,25,0,1,0,0,0,1
1,32,0,18390,11,2,"Sedan",1,0,0,0,1,0,0,"25-40",1,0,71424,1,0,1,"Lawyer","Masters",224831,21,1,33,1,1,0,0,0,1
0,52,0,13970,4,1,"SUV",0,5878,1,0,3,0,0,"41-60",0,0,43075,0,1,0,"Manager","High School",175858,11,1,46,0,0,0,0,0,1
0,30,0,7500,1,2,"SUV",0,0,0,1,0,0,0,"41-60",0,0,5005,0,0,0,"Student","High School",158960,8,1,57,0,0,1,0,0,1
0,26,1,6200,1,1,"SUV",0,0,0,0,0,3731,1,"41-60",0,0,46952,0,1,0,"Blue Collar","Bachelors",223769,1,1,46,1,0,0,1,0,1
0,52,1,8820,4,1,"Pickup",0,0,0,0,4,0,0,"25-40",0,0,11100,1,0,0,"Clerical","<High School",121671,1,0,26,0,0,0,0,0,1
0,48,1,18320,6,1,"Van",0,0,0,0,0,0,0,"41-60",0,0,115204,1,1,0,"Other","Masters",154602,15,1,48,1,0,0,0,0,1
0,26,0,12580,6,1,"Sedan",0,0,0,0,2,0,0,"41-60",0,0,64800,1,1,0,"Professional","Bachelors",221460,11,1,43,1,1,0,0,0,1
0,30,0,13140,13,2,"SUV",0,7503,1,0,5,0,0,"41-60",0,0,64579,0,0,0,"Manager","Bachelors",250109,9,1,43,1,0,0,0,0,1
0,39,0,8190,6,2,"SUV",0,26785,1,1,0,0,0,"25-40",1,0,126263,0,1,0,"Manager","PhD",319400,13,1,28,1,0,0,0,0,1
0,27,0,1500,1,2,"Sports Car",0,10709,1,0,6,6203,1,"41-60",0,1,0,0,1,0,"Student","<High School",0,7,1,46,0,0,1,0,0,0
0,17,0,7540,1,3,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,60413,1,0,0,"Professional","Bachelors",188899,8,1,44,1,1,0,0,0,1
0,28,1,14810,1,1,"SUV",0,0,0,1,0,2870,1,"41-60",1,0,76123,0,1,0,"Blue Collar","High School",287747,8,1,56,0,0,0,1,0,1
0,34,0,14110,9,1,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,73056,1,0,0,"Manager","Bachelors",0,12,1,51,1,1,0,0,0,0
0,5,1,30540,21,1,"Panel Truck",0,6257,1,0,2,0,0,"41-60",1,0,29936,1,0,1,"Professional","Bachelors",0,14,1,39,1,0,0,0,0,0
0,21,0,12990,6,1,"Sedan",1,0,0,0,4,0,0,"25-40",0,0,44705,1,1,0,"Professional","Masters",159710,13,1,31,1,1,0,0,0,1
0,8,0,8770,4,1,"SUV",0,0,0,0,0,0,0,"41-60",0,1,61610,0,0,0,"Home Maker","Bachelors",114664,11,1,42,1,0,0,0,0,1
1,42,0,18290,1,1,"Van",1,3639,1,0,3,3182,1,"41-60",1,0,90153,1,1,0,"Lawyer","Masters",154602,19,1,44,1,0,0,0,0,1
0,50,1,33320,6,1,"Panel Truck",0,0,0,0,0,0,0,"25-40",1,0,61610,1,1,0,"Clerical","<High School",214775,3,0,27,0,0,0,0,0,1
0,32,0,15860,10,1,"SUV",0,0,0,0,3,0,0,"41-60",0,0,50621,0,1,0,"Professional","High School",199108,8,1,47,0,0,0,0,0,1
1,5,1,22230,4,2,"Van",1,10064,1,0,0,6726,1,"41-60",1,0,77030,1,0,1,"Other","PhD",233339,21,1,40,1,0,0,0,0,1
0,23,0,17520,4,1,"Van",0,1173,1,0,5,0,0,"41-60",0,0,109179,1,0,0,"Lawyer","Masters",322080,17,1,50,1,0,0,0,0,1
0,26,0,11720,4,1,"Pickup",1,0,0,1,3,0,0,"41-60",0,0,54197,1,1,0,"Manager","Bachelors",222759,13,1,46,1,0,0,0,0,1
0,17,1,9620,1,1,"Pickup",1,0,0,1,2,0,0,"41-60",0,1,0,1,0,0,"Student","Bachelors",0,7,0,43,1,0,1,0,0,0
0,57,1,12200,11,2,"Pickup",1,6931,1,0,4,0,0,"25-40",0,0,23533,1,0,0,"Clerical","<High School",115964,7,0,25,0,0,0,0,0,1
0,47,0,11980,7,2,"Sedan",1,0,0,0,0,0,0,"25-40",0,0,36648,1,0,0,"Clerical","Bachelors",159565,12,1,31,1,1,0,0,0,1
0,53,0,15710,10,2,"Sedan",0,3917,1,0,5,0,0,"41-60",0,0,111254,1,0,0,"Other","Masters",0,17,1,50,1,1,0,0,0,0
0,17,0,13490,6,1,"SUV",0,0,0,0,1,2829,1,"25-40",1,1,0,0,1,0,"Home Maker","High School",66812,8,1,33,0,0,0,0,0,1
0,41,0,6100,3,1,"Sports Car",0,0,0,0,3,0,0,"41-60",0,1,0,0,0,0,"Home Maker","<High School",0,1,0,42,0,0,0,0,0,0
1,61,0,19550,16,1,"Van",0,6436,1,0,3,8349,1,"25-40",1,0,61610,1,0,1,"Clerical","High School",0,1,0,37,0,0,0,0,0,0
0,16,1,20760,15,1,"Van",0,1994,1,0,0,0,0,"41-60",0,0,151571,1,0,0,"Other","PhD",0,17,1,40,1,0,0,0,0,0
0,40,1,5280,4,1,"SUV",0,3409,1,0,2,0,0,"25-40",1,0,5768,0,0,1,"Student","High School",0,1,1,32,0,0,1,0,0,0
0,45,0,2690,1,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,5015,1,1,0,"Blue Collar","<High School",105811,8,1,43,0,1,0,1,0,1
0,54,1,32820,1,1,"Van",0,0,0,1,0,0,0,"25-40",0,0,31374,0,0,0,"Clerical","High School",0,1,0,26,0,0,0,0,0,0
0,48,1,19220,10,1,"Sedan",0,0,0,0,0,0,0,"41-60",1,0,91653,0,0,1,"Blue Collar","High School",275424,1,1,45,0,1,0,1,0,1
